image,major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean,VarietyID_
r000ruler (illustration of scale only).JPG,93.11898498535156,10.847100785876405,29.85366325378418,3.8811760346627717,0.3219813560693082,0.03878627915710604,8471.4,2011.5098620190754,18.845455000057857,3.6527630950301604,0.9581261392096783,0.04575371054650555,128.62415162855132,183.10586121574906,214.40689667796627,
r001.JPG,73.66193466186523,6.255791191297458,27.097828674316407,1.878115241905564,0.3702924609414382,0.04327055692490016,6017.3,668.6177532791064,21.209430523066654,6.760851638699146,0.959658093156748,0.009213002176348939,122.24768291359491,191.27499340468108,227.56846519005467,26
r002.JPG,80.78860473632812,8.586654244249475,27.37997932434082,2.6362262923311226,0.3407042958065409,0.0358545171772999,6536.5,894.1562363479887,20.05126008355313,3.1400056972024806,0.9420999048430116,0.04358113462730103,133.40788413877783,190.29348420616867,222.25449641977715,73
r003.JPG,69.03920440673828,2.5365732195738175,26.13573226928711,2.7565186351976396,0.37922552366052925,0.04480894312226432,5532.1,610.5672976830645,21.812902612938096,4.836212504995394,0.9763177579104709,0.014274218883682185,127.80452180977288,193.7543454463297,227.53281761944965,66
r004.JPG,79.37466125488281,4.088074307646063,28.58311233520508,1.2164085112041885,0.3610375375662897,0.026768981732520458,6911.2,347.1014981241078,18.32079745146941,2.4277811615499547,0.9705170895055326,0.01701704299488383,132.81422864960732,186.58986969878404,219.4641070619629,61
r005.JPG,92.46047973632812,10.262079469869736,23.219524765014647,1.0210976931447586,0.2530436701604983,0.023242753296513746,6646.1,977.1110095582794,17.845006011600752,5.934935594386326,0.9826615793120428,0.019215845185917624,128.1460526123682,194.89125309174693,227.51558102404368,103
r006.JPG,78.7384750366211,3.183793056700138,27.285282135009766,2.018225071958959,0.34694724239573943,0.029177422867892145,6568.5,648.8651631887784,17.178501417569162,3.205511733959276,0.9727647513999782,0.031277581574146736,127.66287795569713,193.28591635755112,227.7723202075021,55
r007.JPG,72.99596405029297,9.615278944449932,23.908348846435548,2.1977731404482217,0.32923727582372553,0.023356175177888502,5436.3,1175.0973683061331,19.175167428265347,4.95041249256203,0.9834169147382443,0.019015437081104692,121.25548632860655,194.0801250705356,227.32268040273,124
r008.JPG,85.07069396972656,2.2389554794245012,29.19050750732422,1.4769299332253383,0.34332153986064495,0.019240494351935648,7675.9,382.3668722575219,17.917432204975583,5.425158898115682,0.9843691593795588,0.019751612756415505,132.90548465129444,198.11438370031684,235.01841751326955,152
r009.JPG,82.25785675048829,3.200777220295028,31.120810317993165,1.040092144737344,0.37892535549911777,0.02241696516466466,7706.5,400.08499097066857,19.3860635049961,3.0313974921463602,0.9587455636667613,0.035286334630296554,131.06447027876035,189.54509648262191,224.2224461205702,115
r010.JPG,77.95586903889973,2.7850790003713874,24.214795748392742,1.7906057617644469,0.31081811139973176,0.02302930165517036,5714.166666666667,466.41512268221607,16.44263646659363,3.5210452880522705,0.9637374234074828,0.021963549427720046,144.6344708234005,201.09727166630896,233.23546769071447,82
r011.JPG,68.01025199890137,3.7372079886477128,26.87955156962077,0.8009531557859462,0.39624422809183946,0.0249312845488785,5647.083333333333,355.5303667292945,19.056506955742993,4.808243360070806,0.98334748264136,0.013960219484816348,126.76943013034325,192.28046181415934,231.64033209182412,133
r012.JPG,80.86761627197265,5.643868084845861,26.393521881103517,1.5923616182059563,0.3275911995977351,0.02917173871706096,6574.5,653.170249628686,22.140137156431887,5.590754190004308,0.9796340954856758,0.012553663032019557,130.6700836053326,187.11484675668936,220.65472085738233,14
r013.JPG,79.24393310546876,5.832815035984282,25.00451202392578,1.3622443399245074,0.3162272768590982,0.016415975334011373,6075.2,669.3560898355971,24.156797299163024,5.788777959289359,0.9742945135052677,0.014457113008304092,126.5960822323932,189.9436404887927,220.31440315733226,158
r014.JPG,76.85094451904297,3.1816512895392055,23.10278282165527,1.5857044858405396,0.3008361521373531,0.021028818920542904,5394.9,609.911612448886,20.546655892677574,5.546551796777166,0.9649383869702438,0.029774277895147944,122.96441127254862,190.12055639344652,227.2522719916677,87
r015.JPG,78.58489685058593,5.5175150378110365,24.578943252563477,2.590459664650971,0.312687613519835,0.021834426244902998,5904.9,1181.1253849613088,17.711139179280956,3.212505376231748,0.9645848856946564,0.041184816754523595,145.34699990911514,204.56688462567703,233.96757292774004,98
r016.JPG,77.90627746582031,4.982527172877477,23.32033920288086,0.9044130340664934,0.30009933609279854,0.018684158628405997,5550.6,576.0371515796528,21.114531231618347,3.006705797102194,0.970684175168311,0.028686495338801275,139.74963953700023,207.40255493159438,232.88189180277837,29
r017.JPG,80.92607879638672,2.357899567527115,28.30931510925293,0.5311194700062538,0.3499777438876825,0.008959563803750358,7067.8,234.95680454074954,21.111450903782135,5.335062023175047,0.9821252942256088,0.01317693226605225,131.48729358222832,196.24730840160427,224.28206816834054,153
r018.JPG,81.05771179199219,3.0813065709838976,28.449573516845703,1.7741440521268799,0.3515796692708344,0.028836969073938297,6950.4,422.1232639881389,19.741626687109168,3.0214694826981856,0.960046151830724,0.007872550435410183,123.95293101082147,184.86225602028486,223.9028722772041,10
r019.JPG,82.63178405761718,2.610352688596062,26.355610656738282,1.6780996225623561,0.3188780846582998,0.01615689675758757,6692.3,510.8617229740353,17.265708664020885,5.728581296635058,0.9778728744031089,0.014747088842548746,131.64054350956192,193.80832663617852,234.32296054687262,34
